date,item_id,item_name,category,store_id,units_sold,sell_price,unit_cost,fixed_costs,event_name,event_type,snap_flag,competitor_price
2011-08-15,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,65.0,1.26,0.75,500.0,None,None,0,1.39
2011-08-16,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,66.0,1.26,0.75,500.0,None,None,0,1.31
2011-08-17,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,86.0,1.26,0.75,500.0,None,None,0,1.28
2011-08-18,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,74.0,1.26,0.75,500.0,None,None,0,1.32
2011-08-19,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,86.0,1.26,0.75,500.0,None,None,0,1.31
2011-08-20,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,95.0,1.26,0.75,500.0,None,None,0,1.22
2011-08-21,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,83.0,1.26,0.75,500.0,None,None,0,1.3
2011-08-22,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,60.0,1.26,0.75,500.0,None,None,0,1.29
2011-08-23,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,67.0,1.26,0.75,500.0,None,None,0,1.27
2011-08-24,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,74.0,1.26,0.75,500.0,None,None,0,1.35
2011-08-25,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,76.0,1.26,0.75,500.0,None,None,0,1.26
2011-08-26,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,98.0,1.26,0.75,500.0,None,None,0,1.32
2011-08-27,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,96.0,1.26,0.75,500.0,None,None,0,1.29
2011-08-28,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,82.0,1.26,0.75,500.0,None,None,0,1.3
2011-08-29,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,68.0,1.26,0.75,500.0,None,None,0,1.32
2011-08-30,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,87.0,1.26,0.75,500.0,None,None,0,1.23
2011-08-31,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,66.0,1.26,0.75,500.0,None,None,0,1.31
2011-09-01,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,100.0,1.26,0.75,500.0,None,None,1,1.41
2011-09-02,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,92.0,1.26,0.75,500.0,None,None,1,1.22
2011-09-03,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,111.0,1.26,0.75,500.0,None,None,1,1.29
2011-09-04,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,90.0,1.26,0.75,500.0,None,None,1,1.35
2011-09-05,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,66.0,1.26,0.75,500.0,None,None,1,1.31
2011-09-06,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,82.0,1.26,0.75,500.0,None,None,1,1.33
2011-09-07,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,85.0,1.26,0.75,500.0,None,None,1,1.18
2011-09-08,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,81.0,1.26,0.75,500.0,None,None,1,1.33
2011-09-09,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,84.0,1.26,0.75,500.0,None,None,1,1.26
2011-09-10,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,105.0,1.26,0.75,500.0,None,None,1,1.31
2011-09-11,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,83.0,1.26,0.75,500.0,None,None,0,1.3
2011-09-12,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,64.0,1.26,0.75,500.0,None,None,0,1.41
2011-09-13,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,74.0,1.26,0.75,500.0,None,None,0,1.33
2011-09-14,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,86.0,1.26,0.75,500.0,None,None,0,1.29
2011-09-15,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,78.0,1.26,0.75,500.0,None,None,0,1.22
2011-09-16,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,93.0,1.26,0.75,500.0,None,None,0,1.3
2011-09-17,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,97.0,1.26,0.75,500.0,None,None,0,1.34
2011-09-18,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,90.0,1.26,0.75,500.0,None,None,0,1.29
2011-09-19,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,68.0,1.26,0.75,500.0,None,None,0,1.27
2011-09-20,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,73.0,1.26,0.75,500.0,None,None,0,1.27
2011-09-21,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,84.0,1.26,0.75,500.0,None,None,0,1.32
2011-09-22,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,75.0,1.26,0.75,500.0,None,None,0,1.34
2011-09-23,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,85.0,1.26,0.75,500.0,None,None,0,1.37
2011-09-24,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,98.0,1.26,0.75,500.0,None,None,0,1.25
2011-09-25,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,89.0,1.26,0.75,500.0,None,None,0,1.32
2011-09-26,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,67.0,1.26,0.75,500.0,None,None,0,1.29
2011-09-27,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,74.0,1.26,0.75,500.0,None,None,0,1.29
2011-09-28,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,64.0,1.26,0.75,500.0,None,None,0,1.32
2011-09-29,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,66.0,1.26,0.75,500.0,None,None,0,1.32
2011-09-30,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,82.0,1.26,0.75,500.0,None,None,0,1.32
2011-10-01,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,94.0,1.26,0.75,500.0,None,None,1,1.24
2011-10-02,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,89.0,1.26,0.75,500.0,None,None,1,1.26
2011-10-03,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,66.0,1.26,0.75,500.0,None,None,1,1.37
2011-10-04,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,82.0,1.26,0.75,500.0,None,None,1,1.29
2011-10-05,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,66.0,1.26,0.75,500.0,None,None,1,1.31
2011-10-06,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,92.0,1.26,0.75,500.0,None,None,1,1.35
2011-10-07,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,116.0,1.04,0.75,500.0,None,None,1,1.09
2011-10-08,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,123.0,1.04,0.75,500.0,None,None,1,1.09
2011-10-09,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,107.0,1.04,0.75,500.0,None,None,1,1.11
2011-10-10,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,103.0,1.04,0.75,500.0,None,None,1,0.98
2011-10-11,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,83.0,1.04,0.75,500.0,None,None,0,1.05
2011-10-12,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,91.0,1.04,0.75,500.0,None,None,0,1.09
2011-10-13,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,90.0,1.04,0.75,500.0,None,None,0,1.13
2011-10-14,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,108.0,1.04,0.75,500.0,None,None,0,1.07
2011-10-15,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,113.0,1.04,0.75,500.0,None,None,0,1.04
2011-10-16,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,77.0,1.26,0.75,500.0,None,None,0,1.26
2011-10-17,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,64.0,1.26,0.75,500.0,None,None,0,1.34
2011-10-18,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,76.0,1.26,0.75,500.0,None,None,0,1.29
2011-10-19,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,51.0,1.26,0.75,500.0,None,None,0,1.3
2011-10-20,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,82.0,1.26,0.75,500.0,None,None,0,1.33
2011-10-21,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,86.0,1.26,0.75,500.0,None,None,0,1.15
2011-10-22,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,86.0,1.26,0.75,500.0,None,None,0,1.4
2011-10-23,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,71.0,1.26,0.75,500.0,None,None,0,1.26
2011-10-24,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,67.0,1.26,0.75,500.0,None,None,0,1.31
2011-10-25,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,64.0,1.26,0.75,500.0,None,None,0,1.21
2011-10-26,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,53.0,1.26,0.75,500.0,None,None,0,1.28
2011-10-27,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,71.0,1.26,0.75,500.0,None,None,0,1.36
2011-10-28,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,90.0,1.26,0.75,500.0,None,None,0,1.2
2011-10-29,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,94.0,1.26,0.75,500.0,None,None,0,1.35
2011-10-30,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,69.0,1.26,0.75,500.0,None,None,0,1.28
2011-10-31,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,62.0,1.26,0.75,500.0,Halloween,Cultural,0,1.32
2011-11-01,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,66.0,1.26,0.75,500.0,None,None,1,1.33
2011-11-02,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,97.0,1.26,0.75,500.0,None,None,1,1.32
2011-11-03,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,63.0,1.26,0.75,500.0,None,None,1,1.25
2011-11-04,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,82.0,1.26,0.75,500.0,None,None,1,1.28
2011-11-05,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,99.0,1.26,0.75,500.0,None,None,1,1.22
2011-11-06,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,80.0,1.26,0.75,500.0,None,None,1,1.32
2011-11-07,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,62.0,1.26,0.75,500.0,None,None,1,1.38
2011-11-08,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,83.0,1.26,0.75,500.0,None,None,1,1.21
2011-11-09,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,64.0,1.26,0.75,500.0,None,None,1,1.26
2011-11-10,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,73.0,1.26,0.75,500.0,None,None,1,1.29
2011-11-11,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,79.0,1.26,0.75,500.0,None,None,0,1.31
2011-11-12,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,78.0,1.26,0.75,500.0,None,None,0,1.34
2011-11-13,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,60.0,1.26,0.75,500.0,None,None,0,1.29
2011-11-14,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,58.0,1.26,0.75,500.0,None,None,0,1.28
2011-11-15,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,73.0,1.26,0.75,500.0,None,None,0,1.35
2011-11-16,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,65.0,1.26,0.75,500.0,None,None,0,1.33
2011-11-17,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,64.0,1.27,0.75,500.0,None,None,0,1.34
2011-11-18,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,76.0,1.27,0.75,500.0,None,None,0,1.31
2011-11-19,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,80.0,1.27,0.75,500.0,None,None,0,1.36
2011-11-20,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,79.0,1.27,0.75,500.0,None,None,0,1.27
2011-11-21,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,50.0,1.27,0.75,500.0,None,None,0,1.27
2011-11-22,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,46.0,1.27,0.75,500.0,None,None,0,1.35
2011-11-23,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,47.0,1.27,0.75,500.0,None,None,0,1.23
2011-11-24,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,95.0,1.27,0.75,500.0,Thanksgiving,National,0,1.31
2011-11-25,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,83.0,1.27,0.75,500.0,None,None,0,1.29
2011-11-26,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,82.0,1.27,0.75,500.0,None,None,0,1.24
2011-11-27,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,66.0,1.27,0.75,500.0,None,None,0,1.26
2011-11-28,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,57.0,1.27,0.75,500.0,None,None,0,1.3
2011-11-29,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,57.0,1.27,0.75,500.0,None,None,0,1.36
2011-11-30,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,65.0,1.27,0.75,500.0,None,None,0,1.27
2011-12-01,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,79.0,1.27,0.75,500.0,None,None,1,1.37
2011-12-02,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,74.0,1.27,0.75,500.0,None,None,1,1.31
2011-12-03,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,70.0,1.27,0.75,500.0,None,None,1,1.37
2011-12-04,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,72.0,1.27,0.75,500.0,None,None,1,1.28
2011-12-05,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,51.0,1.27,0.75,500.0,None,None,1,1.31
2011-12-06,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,68.0,1.27,0.75,500.0,None,None,1,1.33
2011-12-07,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,59.0,1.27,0.75,500.0,None,None,1,1.3
2011-12-08,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,53.0,1.27,0.75,500.0,None,None,1,1.36
2011-12-09,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,76.0,1.27,0.75,500.0,None,None,1,1.2
2011-12-10,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,75.0,1.27,0.75,500.0,None,None,1,1.43
2011-12-11,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,78.0,1.27,0.75,500.0,None,None,0,1.35
2011-12-12,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,55.0,1.27,0.75,500.0,None,None,0,1.3
2011-12-13,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,59.0,1.27,0.75,500.0,None,None,0,1.28
2011-12-14,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,61.0,1.27,0.75,500.0,None,None,0,1.26
2011-12-15,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,66.0,1.27,0.75,500.0,None,None,0,1.34
2011-12-16,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,80.0,1.27,0.75,500.0,None,None,0,1.36
2011-12-17,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,72.0,1.27,0.75,500.0,None,None,0,1.3
2011-12-18,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,54.0,1.27,0.75,500.0,None,None,0,1.36
2011-12-19,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,44.0,1.27,0.75,500.0,None,None,0,1.26
2011-12-20,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,53.0,1.27,0.75,500.0,None,None,0,1.25
2011-12-21,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,36.0,1.27,0.75,500.0,None,None,0,1.4
2011-12-22,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,68.0,1.27,0.75,500.0,None,None,0,1.34
2011-12-23,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,55.0,1.27,0.75,500.0,None,None,0,1.38
2011-12-24,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,80.0,1.27,0.75,500.0,None,None,0,1.26
2011-12-25,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,0.0,1.27,0.75,500.0,Christmas,National,0,1.26
2011-12-26,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,52.0,1.27,0.75,500.0,None,None,0,1.29
2011-12-27,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,49.0,1.27,0.75,500.0,None,None,0,1.27
2011-12-28,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,57.0,1.27,0.75,500.0,None,None,0,1.34
2011-12-29,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,55.0,1.27,0.75,500.0,None,None,0,1.27
2011-12-30,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,65.0,1.27,0.75,500.0,None,None,0,1.25
2011-12-31,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,68.0,1.27,0.75,500.0,None,None,0,1.32
2012-01-01,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,83.0,1.27,0.75,500.0,NewYear,National,1,1.24
2012-01-02,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,58.0,1.27,0.75,500.0,None,None,1,1.22
2012-01-03,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,60.0,1.27,0.75,500.0,None,None,1,1.31
2012-01-04,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,55.0,1.27,0.75,500.0,None,None,1,1.22
2012-01-05,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,87.0,1.0,0.75,500.0,None,None,1,1.06
2012-01-06,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,98.0,1.0,0.75,500.0,None,None,1,0.97
2012-01-07,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,111.0,1.0,0.75,500.0,None,None,1,0.94
2012-01-08,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,88.0,1.0,0.75,500.0,None,None,1,1.02
2012-01-09,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,88.0,1.0,0.75,500.0,None,None,1,1.04
2012-01-10,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,74.0,1.0,0.75,500.0,None,None,1,1.05
2012-01-11,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,68.0,1.0,0.75,500.0,None,None,0,1.04
2012-01-12,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,69.0,1.0,0.75,500.0,None,None,0,0.99
2012-01-13,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,88.0,1.0,0.75,500.0,None,None,0,1.06
2012-01-14,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,98.0,1.0,0.75,500.0,None,None,0,1.07
2012-01-15,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,86.0,1.0,0.75,500.0,None,None,0,0.98
2012-01-16,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,62.0,1.0,0.75,500.0,None,None,0,1.02
2012-01-17,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,59.0,1.0,0.75,500.0,None,None,0,1.02
2012-01-18,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,63.0,1.0,0.75,500.0,None,None,0,1.04
2012-01-19,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,62.0,1.27,0.75,500.0,None,None,0,1.3
2012-01-20,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,67.0,1.27,0.75,500.0,None,None,0,1.3
2012-01-21,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,78.0,1.27,0.75,500.0,None,None,0,1.34
2012-01-22,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,68.0,1.27,0.75,500.0,None,None,0,1.25
2012-01-23,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,50.0,1.27,0.75,500.0,None,None,0,1.35
2012-01-24,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,42.0,1.27,0.75,500.0,None,None,0,1.37
2012-01-25,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,56.0,1.27,0.75,500.0,None,None,0,1.39
2012-01-26,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,68.0,1.27,0.75,500.0,None,None,0,1.2
2012-01-27,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,64.0,1.27,0.75,500.0,None,None,0,1.3
2012-01-28,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,76.0,1.27,0.75,500.0,None,None,0,1.21
2012-01-29,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,62.0,1.27,0.75,500.0,None,None,0,1.18
2012-01-30,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,59.0,1.27,0.75,500.0,None,None,0,1.32
2012-01-31,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,46.0,1.27,0.75,500.0,None,None,0,1.29
2012-02-01,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,70.0,1.27,0.75,500.0,None,None,1,1.32
2012-02-02,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,61.0,1.27,0.75,500.0,None,None,1,1.33
2012-02-03,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,70.0,1.27,0.75,500.0,None,None,1,1.37
2012-02-04,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,83.0,1.27,0.75,500.0,None,None,1,1.31
2012-02-05,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,104.0,1.27,0.75,500.0,SuperBowl,Sporting,1,1.46
2012-02-06,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,70.0,1.27,0.75,500.0,None,None,1,1.32
2012-02-07,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,60.0,1.27,0.75,500.0,None,None,1,1.4
2012-02-08,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,62.0,1.27,0.75,500.0,None,None,1,1.19
2012-02-09,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,76.0,1.27,0.75,500.0,None,None,1,1.38
2012-02-10,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,81.0,1.27,0.75,500.0,None,None,1,1.3
2012-02-11,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,68.0,1.27,0.75,500.0,None,None,0,1.21
2012-02-12,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,73.0,1.27,0.75,500.0,None,None,0,1.33
2012-02-13,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,43.0,1.27,0.75,500.0,None,None,0,1.29
2012-02-14,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,47.0,1.27,0.75,500.0,None,None,0,1.34
2012-02-15,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,48.0,1.27,0.75,500.0,None,None,0,1.36
2012-02-16,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,50.0,1.27,0.75,500.0,None,None,0,1.23
2012-02-17,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,71.0,1.27,0.75,500.0,None,None,0,1.36
2012-02-18,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,72.0,1.27,0.75,500.0,None,None,0,1.31
2012-02-19,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,36.0,1.27,0.75,500.0,None,None,0,1.38
2012-02-20,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,47.0,1.27,0.75,500.0,None,None,0,1.3
2012-02-21,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,48.0,1.27,0.75,500.0,None,None,0,1.28
2012-02-22,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,62.0,1.27,0.75,500.0,None,None,0,1.31
2012-02-23,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,53.0,1.27,0.75,500.0,None,None,0,1.31
2012-02-24,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,89.0,1.27,0.75,500.0,None,None,0,1.27
2012-02-25,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,85.0,1.27,0.75,500.0,None,None,0,1.28
2012-02-26,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,60.0,1.27,0.75,500.0,None,None,0,1.25
2012-02-27,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,59.0,1.27,0.75,500.0,None,None,0,1.29
2012-02-28,FOODS_3_090_CA_1,Fresh Grocery Item 090,FOODS,CA_1,57.0,1.27,0.75,500.0,None,None,0,1.34
